Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
13520 Linden Ave N,Medic Response,2/19/23 22:14,47.726948,-122.347715,POINT (-122.347715 47.726948),F230021678
8101 48th Ave S,Aid Response,2/19/23 22:16,47.530327,-122.272753,POINT (-122.272753 47.530327),F230021679
1221 1st Ave,Auto Fire Alarm,2/19/23 22:19,47.606268,-122.337677,POINT (-122.337677 47.606268),F230021681
424 Minor Ave N,Aid Response,2/19/23 22:19,47.622242,-122.332995,POINT (-122.332995 47.622242),F230021680
3909 Aurora Ave N,Activated CO Detector,2/19/23 22:20,47.655281,-122.347374,POINT (-122.347374 47.655281),F230021682
1509 Broadway,Auto Fire Alarm,2/19/23 22:21,47.614171,-122.320782,POINT (-122.320782 47.614171),F230021683
620 Terry Ave,Low Acuity Response,2/19/23 22:24,47.606157,-122.323768,POINT (-122.323768 47.606157),F230021684
Waters Ave S / S Roxbury St,MVI - Motor Vehicle Incident,2/19/23 22:27,47.516711,-122.258231,POINT (-122.258231 47.516711),F230021685
6612 Roosevelt Way Ne,Medic Response- Overdose,2/19/23 22:28,47.676636,-122.317374,POINT (-122.317374 47.676636),F230021687
6870 62nd Ave Ne,Aid Response,2/19/23 22:32,47.678321,-122.26222,POINT (-122.26222 47.678321),F230021689
7100 M L King Jr Way S,Aid Response,2/19/23 22:41,47.538888,-122.281988,POINT (-122.281988 47.538888),F230021690
2700 Rainier Ave S,Triaged Incident,2/19/23 22:52,47.579214,-122.29881,POINT (-122.29881 47.579214),F230021691
900 University St,Aid Response,2/19/23 22:52,47.61055,-122.329318,POINT (-122.329318 47.61055),F230021692
13023 Greenwood Ave N,Medic Response,2/19/23 22:59,47.723436,-122.355547,POINT (-122.355547 47.723436),F230021693
3701 S Hudson St,Medic Response,2/19/23 23:13,47.557045,-122.286125,POINT (-122.286125 47.557045),F230021694
1911 22nd Ave S,Aid Response,2/19/23 23:15,47.586234,-122.304237,POINT (-122.304237 47.586234),F230021695
1317 Boren Ave,Aid Response,2/19/23 23:24,47.611641,-122.327245,POINT (-122.327245 47.611641),F230021696
811 Maynard Ave S,Aid Response,2/19/23 23:39,47.595741,-122.325068,POINT (-122.325068 47.595741),F230021698
903 Union St,Nurseline/AMR,2/19/23 23:55,47.611557,-122.330191,POINT (-122.330191 47.611557),F230021699
2208 2nd Ave,Aid Response,2/19/23 23:57,47.613326,-122.344446,POINT (-122.344446 47.613326),F230021700
28th Ave Sw / Sw Thistle St,Investigate Out Of Service,2/20/23 0:06,47.528282,-122.368551,POINT (-122.368551 47.528282),F230021703
1431 Minor Ave,Auto Fire Alarm,2/20/23 0:08,47.613247,-122.327187,POINT (-122.327187 47.613247),F230021705
4611 35th Ave Sw,Low Acuity Response,2/20/23 0:12,47.561926,-122.376204,POINT (-122.376204 47.561926),F230021706
3rd Ave / Bell St,Aid Response,2/20/23 0:16,47.614705,-122.344794,POINT (-122.344794 47.614705),F230021707
1515 Belmont Ave,Aid Response,2/20/23 0:17,47.614256,-122.32446,POINT (-122.32446 47.614256),F230021708
3401 Fremont Ave N,Aid Response,2/20/23 0:19,47.64959,-122.349747,POINT (-122.349747 47.64959),F230021709
6760 West Marginal Way Sw,Illegal Burn,2/20/23 0:26,47.541378,-122.343448,POINT (-122.343448 47.541378),F230021711
WB WSEA FRWY AT HARBOR,MVI Freeway,2/20/23 0:29,47.571574,-122.365106,POINT (-122.365106 47.571574),F230021712
1823 Minor Ave,Natural Gas Odor,2/20/23 0:48,47.617013,-122.330851,POINT (-122.330851 47.617013),F230021716
8453 Dallas Ave S,Triaged Incident,2/20/23 1:00,47.527558,-122.315519,POINT (-122.315519 47.527558),F230021718
E John St / Summit Ave E,Rubbish Fire,2/20/23 1:00,47.619651,-122.325294,POINT (-122.325294 47.619651),F230021717
9710 9th Ave Nw,Aid Response,2/20/23 1:16,47.700196,-122.36873,POINT (-122.36873 47.700196),F230021719
2325 10th Ave E,Aid Response,2/20/23 1:25,47.63999,-122.320062,POINT (-122.320062 47.63999),F230021720
2727 Eastlake Ave E,1RED 1 Unit,2/20/23 1:39,47.644793,-122.325882,POINT (-122.325882 47.644793),F230021721
12th Ave S / S Jackson St,Medic Response- Overdose,2/20/23 1:45,47.599187,-122.317225,POINT (-122.317225 47.599187),F230021722
3861 Gilman Ave W,Natural Gas Odor,2/20/23 1:51,47.655519,-122.386032,POINT (-122.386032 47.655519),F230021723
8149 18th Ave Sw,Nurseline/AMR,2/20/23 2:01,47.529783,-122.357752,POINT (-122.357752 47.529783),F230021726
315 1st Ave N,Aid Response,2/20/23 2:02,47.621103,-122.355433,POINT (-122.355433 47.621103),F230021727
223 Yesler Way,Medic Response,2/20/23 2:07,47.601718,-122.331581,POINT (-122.331581 47.601718),F230021728
2014 Nw 57th St,Aid Response,2/20/23 2:10,47.67018,-122.382305,POINT (-122.382305 47.67018),F230021729
24th Ave Nw / Nw 80th St,Aid Response,2/20/23 2:22,47.686803,-122.387593,POINT (-122.387593 47.686803),F230021731
2215 1st Ave,Low Acuity Response,2/20/23 2:49,47.612716,-122.345399,POINT (-122.345399 47.612716),F230021732
14100 Linden Ave N,Medic Response,2/20/23 2:51,47.73104,-122.347764,POINT (-122.347764 47.73104),F230021733
7345 23rd Ave Nw,Low Acuity Response,2/20/23 2:59,47.681729,-122.385378,POINT (-122.385378 47.681729),F230021734
10500 Meridian Ave N,Medic Response,2/20/23 3:09,47.705342,-122.333935,POINT (-122.333935 47.705342),F230021735
3936 S Kenyon St,Auto Fire Alarm,2/20/23 3:12,47.531541,-122.282895,POINT (-122.282895 47.531541),F230021736
2121 E Jefferson St,Medic Response,2/20/23 3:37,47.606165,-122.304764,POINT (-122.304764 47.606165),F230021737
110 1st Ave W,Aid Response,2/20/23 3:45,47.619092,-122.358058,POINT (-122.358058 47.619092),F230021741
901 6th Ave,Medic Response,2/20/23 3:46,47.606302,-122.330039,POINT (-122.330039 47.606302),F230021740
14396 30th Ave Ne,Aid Response,2/20/23 3:53,47.732881,-122.296531,POINT (-122.296531 47.732881),F230021742
2215 1st Ave,Auto Fire Alarm,2/20/23 4:00,47.612716,-122.345399,POINT (-122.345399 47.612716),F230021743
3RD AVE / STEWART ST,Medic Response- Overdose,2/20/23 4:16,47.611629,-122.339592,POINT (-122.339592 47.611629),F230021745
Sb I5 Cd At I90,Rescue Extrication,2/20/23 4:44,47.594415,-122.320962,POINT (-122.320962 47.594415),F230021746
810 Virginia St,Aid Response,2/20/23 4:49,47.615789,-122.336507,POINT (-122.336507 47.615789),F230021747
25th Ave S / S Walker St,Medic Response- Overdose,2/20/23 4:51,47.583647,-122.300334,POINT (-122.300334 47.583647),F230021748
1414 10th Ave,Medic Response,2/20/23 5:09,47.613092,-122.319437,POINT (-122.319437 47.613092),F230021749
808 Howell St,Auto Fire Alarm,2/20/23 5:16,47.614127,-122.334009,POINT (-122.334009 47.614127),F230021750
1911 22nd Ave S,Triaged Incident,2/20/23 5:17,47.586234,-122.304237,POINT (-122.304237 47.586234),F230021752
8120 Delridge Way Sw,Medic Response- Overdose,2/20/23 5:17,47.529959,-122.360452,POINT (-122.360452 47.529959),F230021751
10507 Aurora Ave N,Medic Response,2/20/23 5:37,47.705096,-122.344695,POINT (-122.344695 47.705096),F230021754
501 3rd Ave,Aid Response,2/20/23 5:39,47.602056,-122.330756,POINT (-122.330756 47.602056),F230021755
12746 35th Ave Ne,Triaged Incident,2/20/23 5:42,47.722625,-122.290831,POINT (-122.290831 47.722625),F230021756
1st Ave S / S Horton St,Illegal Burn,2/20/23 6:07,47.574386,-122.334204,POINT (-122.334204 47.574386),F230021758
8835 Delridge Way Sw,Aid Response,2/20/23 6:13,47.523821,-122.360486,POINT (-122.360486 47.523821),F230021759
420 Wall St,Aid Response,2/20/23 6:18,47.616827,-122.345996,POINT (-122.345996 47.616827),F230021760
12702 15th Ave Ne,Medic Response,2/20/23 6:28,47.720887,-122.312672,POINT (-122.312672 47.720887),F230021762
202 6th Ave S,Aid Response,2/20/23 6:28,47.600854,-122.326354,POINT (-122.326354 47.600854),F230021763
16th Ave / E Cherry St,Aid Response,2/20/23 6:41,47.608037,-122.311541,POINT (-122.311541 47.608037),F230021766
13023 Greenwood Ave N,Aid Response,2/20/23 6:41,47.723436,-122.355547,POINT (-122.355547 47.723436),F230021765
4544 7th Ave Ne,Aid Response,2/20/23 6:56,47.662004,-122.320724,POINT (-122.320724 47.662004),F230021767
14027 Lake City Way Ne,Aid Response,2/20/23 7:12,47.730274,-122.292316,POINT (-122.292316 47.730274),F230021769
1138 18th Ave E,Aid Response,2/20/23 7:23,47.629408,-122.30861,POINT (-122.30861 47.629408),F230021770
13550 Aurora Ave N,Illegal Burn,2/20/23 7:24,47.72731,-122.345022,POINT (-122.345022 47.72731),F230021772
2339 11th Ave E,Natural Gas Leak,2/20/23 7:24,47.640573,-122.31795,POINT (-122.31795 47.640573),F230021771
1900 1st Ave,Aid Response,2/20/23 7:26,47.610275,-122.341343,POINT (-122.341343 47.610275),F230021773
Stone Ave N / N 135th St,Illegal Burn,2/20/23 7:36,47.726858,-122.342312,POINT (-122.342312 47.726858),F230021774
303 S Jackson St,Triaged Incident,2/20/23 7:39,47.599199,-122.330251,POINT (-122.330251 47.599199),F230021777
9522 49th Ave Ne,Low Acuity Response,2/20/23 7:54,47.697628,-122.275322,POINT (-122.275322 47.697628),F230021779
1626 E Lynn St,Aid Response,2/20/23 7:55,47.639561,-122.310535,POINT (-122.310535 47.639561),F230021780
147 N 132nd St,Aid Response,2/20/23 8:08,47.725059,-122.357384,POINT (-122.357384 47.725059),F230021781
3641 2nd Ave S,Triaged Incident,2/20/23 8:19,47.571212,-122.332002,POINT (-122.332002 47.571212),F230021782
803 E Denny Way,Aid Response,2/20/23 8:22,47.618733,-122.322146,POINT (-122.322146 47.618733),F230021783
5531 18th Ave S,Aid Response,2/20/23 8:29,47.553088,-122.309872,POINT (-122.309872 47.553088),F230021784
5th Ave / Pike St,Illegal Burn,2/20/23 8:31,47.610678,-122.335574,POINT (-122.335574 47.610678),F230021785
E Denny Way / Summit Ave,Aid Response,2/20/23 8:32,47.618488,-122.325286,POINT (-122.325286 47.618488),F230021786
6411 23rd Ave S,Medic Response,2/20/23 8:33,47.545237,-122.30411,POINT (-122.30411 47.545237),F230021787
15th Ave Nw / Nw 60th St,Aid Response,2/20/23 8:35,47.67236,-122.376211,POINT (-122.376211 47.67236),F230021788
10315 Stone Ave N,Water Job Minor,2/20/23 8:36,47.703363,-122.341982,POINT (-122.341982 47.703363),F230021790
12740 30th Ave Ne,Aid Response,2/20/23 8:36,47.721329,-122.296339,POINT (-122.296339 47.721329),F230021789
450 Ne 100th St,Aid Response,2/20/23 8:40,47.701329,-122.323684,POINT (-122.323684 47.701329),F230021791
1263 6th Ave S,Aid Response,2/20/23 8:41,47.591866,-122.325968,POINT (-122.325968 47.591866),F230021792
6525 30th Ave S,Aid Response,2/20/23 8:44,47.54415,-122.293664,POINT (-122.293664 47.54415),F230021793
University St / 3rd Ave,Nurseline/AMR,2/20/23 8:49,47.607763,-122.335976,POINT (-122.335976 47.607763),F230021795
3833 Aurora Ave N,Aid Response,2/20/23 8:56,47.653683,-122.347371,POINT (-122.347371 47.653683),F230021797
5907 Sw Admiral Way,Unk Odor,2/20/23 8:56,47.575909,-122.408208,POINT (-122.408208 47.575909),F230021796
RAINIER AVE S / S CLOVERDALE PL,Aid Response,2/20/23 8:57,47.526171,-122.269983,POINT (-122.269983 47.526171),F230021799
511 S Dearborn St,Nurseline/AMR,2/20/23 8:57,47.595814,-122.327535,POINT (-122.327535 47.595814),F230021798
12505 Greenwood Ave N,Aid Response,2/20/23 8:59,47.719638,-122.355539,POINT (-122.355539 47.719638),F230021800
12740 30th Ave Ne,Medic Response,2/20/23 9:02,47.721329,-122.296339,POINT (-122.296339 47.721329),F230021801
300 Pine St,Aid Response,2/20/23 9:02,47.610743,-122.338702,POINT (-122.338702 47.610743),F230021802
337 Ne 103rd St,Aid Response,2/20/23 9:04,47.703154,-122.324861,POINT (-122.324861 47.703154),F230021803
909 5th Ave,Aid Response,2/20/23 9:08,47.605897,-122.331199,POINT (-122.331199 47.605897),F230021804
1131 Sw Klickitat Way,Aid Response,2/20/23 9:08,47.571012,-122.3497,POINT (-122.3497 47.571012),F230021805
725 9th Ave,Auto Fire Alarm,2/20/23 9:11,47.606444,-122.325563,POINT (-122.325563 47.606444),F230021806
1521 3rd Ave,Aid Response,2/20/23 9:12,47.609953,-122.337979,POINT (-122.337979 47.609953),F230021807
4400 Stone Way N,Medic Response,2/20/23 9:18,47.65996,-122.342217,POINT (-122.342217 47.65996),F230021810
4126 12th Ave Ne,Low Acuity Response,2/20/23 9:18,47.65724,-122.315549,POINT (-122.315549 47.65724),F230021811
10033 75th Ave S,Medic Response,2/20/23 9:18,47.510807,-122.241086,POINT (-122.241086 47.510807),F230021813
1800 Terry Ave,Aid Response,2/20/23 9:19,47.615489,-122.332307,POINT (-122.332307 47.615489),F230021812
1410 Ne Campus Pkwy,Illegal Burn,2/20/23 9:22,47.656214,-122.313146,POINT (-122.313146 47.656214),F230021815
12317 15TH AVE NE,Automatic Fire Alarm False,2/20/23 9:34,47.717748,-122.312622,POINT (-122.312622 47.717748),F230021819
1706 N 122nd St,Aid Response,2/20/23 9:34,47.717115,-122.337241,POINT (-122.337241 47.717115),F230021818
7th Ave Ne / Ne 45th St,Aid Response,2/20/23 9:36,47.661319,-122.320728,POINT (-122.320728 47.661319),F230021820
5523 S Morgan St,Medic Response,2/20/23 9:37,47.544263,-122.263874,POINT (-122.263874 47.544263),F230021821
720 Seneca St,Auto Fire Alarm,2/20/23 9:38,47.609088,-122.330457,POINT (-122.330457 47.609088),F230021822
2821 S Walden St,Aid Response,2/20/23 9:39,47.572163,-122.296173,POINT (-122.296173 47.572163),F230021824
510 Minor Ave N,Aid Response,2/20/23 9:40,47.623222,-122.333001,POINT (-122.333001 47.623222),F230021825
5211 Palatine Ave N,Aid Response,2/20/23 9:45,47.666907,-122.356409,POINT (-122.356409 47.666907),F230021826
5555 14th Ave Nw,Aid Response,2/20/23 9:51,47.669093,-122.373588,POINT (-122.373588 47.669093),F230021828
3641 2nd Ave S,Triaged Incident,2/20/23 9:57,47.571212,-122.332002,POINT (-122.332002 47.571212),F230021830
900 University St,Aid Response,2/20/23 10:02,47.61055,-122.329318,POINT (-122.329318 47.61055),F230021831
10526 Aurora Ave N,Medic Response,2/20/23 10:02,47.70524,-122.344697,POINT (-122.344697 47.70524),F230021832
Sb Sr99 To Wb Wsea Frwy,MVI - Motor Vehicle Incident,2/20/23 10:09,47.573037,-122.339393,POINT (-122.339393 47.573037),F230021837
510 Minor Ave N,Aid Response,2/20/23 10:10,47.623222,-122.333001,POINT (-122.333001 47.623222),F230021838
924 N 143rd St,Aid Response,2/20/23 10:12,47.732314,-122.346635,POINT (-122.346635 47.732314),F230021841
1753 Nw 56th St,Medic Response,2/20/23 10:13,47.669446,-122.37945,POINT (-122.37945 47.669446),F230021842
4700 12th Ave Ne,Auto Fire Alarm,2/20/23 10:14,47.663106,-122.315263,POINT (-122.315263 47.663106),F230021843
9611 15th Ave Nw,Aid Response,2/20/23 10:14,47.699049,-122.376785,POINT (-122.376785 47.699049),F230021844
12748 GREENWOOD AVE N,Rescue Elevator,2/20/23 10:15,47.721704,-122.355544,POINT (-122.355544 47.721704),F230021845
N 87th St / Palatine Ave N,Illegal Burn,2/20/23 10:16,47.692426,-122.356661,POINT (-122.356661 47.692426),F230021846
48th Ave Sw / Sw Waite St,MVI - Motor Vehicle Incident,2/20/23 10:18,47.581221,-122.39281,POINT (-122.39281 47.581221),F230021848
800 Fairview Ave N,Auto Fire Alarm,2/20/23 10:19,47.625969,-122.334344,POINT (-122.334344 47.625969),F230021849
6400 15th Ave Nw,Vault Advised,2/20/23 10:20,47.675279,-122.376211,POINT (-122.376211 47.675279),F230021850
331 Bellevue Ave E,Aid Response,2/20/23 10:23,47.621184,-122.326581,POINT (-122.326581 47.621184),F230021852
Boren Ave N / Republican St,Nurseline/AMR,2/20/23 10:24,47.623199,-122.335838,POINT (-122.335838 47.623199),F230021853
1753 Nw 57th St,Auto Fire Alarm,2/20/23 10:28,47.670176,-122.37945,POINT (-122.37945 47.670176),F230021855
509 3rd Ave,Medic Response- Overdose,2/20/23 10:29,47.602114,-122.330809,POINT (-122.330809 47.602114),F230021856
740 Bellevue Ave E,Aid Response,2/20/23 10:35,47.625483,-122.326592,POINT (-122.326592 47.625483),F230021859
2811 Mount Rainier Dr S,Auto Fire Alarm,2/20/23 10:37,47.578119,-122.287632,POINT (-122.287632 47.578119),F230021860
705 E Pike St,Aid Response,2/20/23 10:38,47.614065,-122.32336,POINT (-122.32336 47.614065),F230021861
1145 Broadway,Aid Response,2/20/23 10:40,47.611511,-122.32076,POINT (-122.32076 47.611511),F230021862
1827 Yale Ave,Medic Response,2/20/23 10:42,47.617709,-122.330044,POINT (-122.330044 47.617709),F230021863
5433 Leary Ave Nw,Aid Response,2/20/23 10:43,47.667504,-122.38311,POINT (-122.38311 47.667504),F230021864
1519 12th Ave,Medic Response,2/20/23 10:43,47.614317,-122.316839,POINT (-122.316839 47.614317),F230021865
Yesler Way / 3rd Ave,Medic Response,2/20/23 10:44,47.601716,-122.330265,POINT (-122.330265 47.601716),F230021866
5th Ave S / S Jackson St,Medic Response- 7 per Rule,2/20/23 10:45,47.599195,-122.327667,POINT (-122.327667 47.599195),F230021867
11542 Stone Ave N,Automatic Fire Alarm False,2/20/23 10:49,47.71276,-122.342132,POINT (-122.342132 47.71276),F230021868
11506 Stone Ave N,Auto Fire Alarm,2/20/23 10:50,47.712367,-122.342125,POINT (-122.342125 47.712367),F230021869
2811 Mount Rainier Dr S,Auto Fire Alarm,2/20/23 10:55,47.578119,-122.287632,POINT (-122.287632 47.578119),F230021871
214 W Mcgraw St,Aid Response,2/20/23 11:03,47.639597,-122.359768,POINT (-122.359768 47.639597),F230021875
4005 Fremont Ave N,Medic Response,2/20/23 11:04,47.655456,-122.349928,POINT (-122.349928 47.655456),F230021876
10400 65th Ave S,Medic Response,2/20/23 11:17,47.50818,-122.252375,POINT (-122.252375 47.50818),F230021879
718 Cherry St,Aid Response,2/20/23 11:18,47.605425,-122.32742,POINT (-122.32742 47.605425),F230021880
12740 30th Ave Ne,Medic Response,2/20/23 11:32,47.721329,-122.296339,POINT (-122.296339 47.721329),F230021883
1222 E Madison St,Automatic Fire Alarm False,2/20/23 11:33,47.612991,-122.316463,POINT (-122.316463 47.612991),F230021884
11050 8th Ave Ne,Medic Response,2/20/23 11:37,47.708936,-122.320569,POINT (-122.320569 47.708936),F230021885
Brooklyn Ave Ne / Ne 52nd St,Aid Response,2/20/23 11:38,47.666443,-122.314187,POINT (-122.314187 47.666443),F230021887
12521 33rd Ave Ne,Aid Response,2/20/23 11:39,47.719406,-122.292729,POINT (-122.292729 47.719406),F230021888
Columbia St / 9th Ave,Aid Response,2/20/23 11:40,47.606982,-122.326056,POINT (-122.326056 47.606982),F230021889
14303 Aurora Ave N,Medic Response,2/20/23 11:44,47.732341,-122.345077,POINT (-122.345077 47.732341),F230021890
551 Elliott Ave W,Auto Fire Alarm,2/20/23 11:46,47.624155,-122.365135,POINT (-122.365135 47.624155),F230021891
4628 S Holly St,Aid Response,2/20/23 11:54,47.542466,-122.275011,POINT (-122.275011 47.542466),F230021893
1703 California Ave Sw,Aid Response,2/20/23 11:57,47.588027,-122.386277,POINT (-122.386277 47.588027),F230021894
662 S Jackson St,Aid Response,2/20/23 11:59,47.59919,-122.32441,POINT (-122.32441 47.59919),F230021895
5310 26th Ave S,Aid Response,2/20/23 12:01,47.554433,-122.299232,POINT (-122.299232 47.554433),F230021896
12571 42nd Ave Ne,Low Acuity Response,2/20/23 12:07,47.719869,-122.283145,POINT (-122.283145 47.719869),F230021897
3501 Rainier Ave S,Aid Response,2/20/23 12:28,47.571853,-122.293193,POINT (-122.293193 47.571853),F230021900
5948 31st Ave S,Medic Response,2/20/23 12:35,47.548038,-122.292117,POINT (-122.292117 47.548038),F230021902
1039 6th Ave S,Nurseline/AMR,2/20/23 12:39,47.593751,-122.325968,POINT (-122.325968 47.593751),F230021903
1820 Minor Ave,Auto Fire Alarm,2/20/23 12:45,47.616989,-122.330811,POINT (-122.330811 47.616989),F230021904
3540 Ne 110th St,Triaged Incident,2/20/23 12:46,47.708356,-122.289374,POINT (-122.289374 47.708356),F230021905
5417 S Fletcher St,Aid Response,2/20/23 12:48,47.51901,-122.264902,POINT (-122.264902 47.51901),F230021907
1555 Pike Pl,Aid Response,2/20/23 12:48,47.609086,-122.341244,POINT (-122.341244 47.609086),F230021906
724 N 143rd St,Aid Response,2/20/23 12:54,47.732314,-122.350154,POINT (-122.350154 47.732314),F230021909
2506 2nd Ave,Aid Response,2/20/23 12:58,47.615389,-122.347935,POINT (-122.347935 47.615389),F230021910
6th Ave / Pine St,Nurseline/AMR,2/20/23 13:02,47.612136,-122.335373,POINT (-122.335373 47.612136),F230021911
1116 N 84th St,Aid Response,2/20/23 13:06,47.689835,-122.3443,POINT (-122.3443 47.689835),F230021912
5th Ave S / S Jackson St,Aid Response,2/20/23 13:06,47.599195,-122.327667,POINT (-122.327667 47.599195),F230021913
8th Ave / James St,Medic Response- Overdose,2/20/23 13:25,47.60509,-122.32586,POINT (-122.32586 47.60509),F230021914
900 S Jackson St,Aid Response Yellow,2/20/23 13:26,47.599191,-122.321025,POINT (-122.321025 47.599191),F230021915
325 5th Ave N,Rubbish Fire,2/20/23 13:28,47.621487,-122.347597,POINT (-122.347597 47.621487),F230021921
10013 39th Ave Sw,Low Acuity Response,2/20/23 13:29,47.513639,-122.381846,POINT (-122.381846 47.513639),F230021919
2745 California Ave Sw,Rescue Elevator,2/20/23 13:29,47.578063,-122.38667,POINT (-122.38667 47.578063),F230021920
12th Ave Ne / Ne 47th St,Aid Response,2/20/23 13:32,47.663106,-122.315263,POINT (-122.315263 47.663106),F230021924
4521 29th Ave S,Rescue Elevator,2/20/23 13:37,47.562215,-122.295661,POINT (-122.295661 47.562215),F230021926
4711 Thackeray Pl Ne,Automatic Fire Alarm Resd,2/20/23 13:40,47.66323,-122.326151,POINT (-122.326151 47.66323),F230021927
1325 6th Ave,Alarm Bell,2/20/23 13:41,47.609402,-122.332864,POINT (-122.332864 47.609402),F230021929
607 Eastlake Ave E,Aid Response,2/20/23 13:41,47.624331,-122.329164,POINT (-122.329164 47.624331),F230021928
15th Ave Ne / Ne 137th St,Medic Response,2/20/23 13:41,47.728474,-122.312675,POINT (-122.312675 47.728474),F230021930
Rainier Ave S / M L King Jr Way S,MVI - Motor Vehicle Incident,2/20/23 13:47,47.576359,-122.29663,POINT (-122.29663 47.576359),F230021931
Rainier Ave S / S Estelle St,Rescue Extrication,2/20/23 13:47,47.571895,-122.293225,POINT (-122.293225 47.571895),F230021932
1600 E Olive St,Aid Response,2/20/23 13:50,47.616446,-122.311456,POINT (-122.311456 47.616446),F230021935
2134 Western Ave,Aid Response,2/20/23 13:54,47.611432,-122.34521,POINT (-122.34521 47.611432),F230021936
910 Marion St,Aid Response,2/20/23 14:02,47.607742,-122.326595,POINT (-122.326595 47.607742),F230021939
700 Dexter Ave N,Aid Response,2/20/23 14:04,47.625403,-122.342342,POINT (-122.342342 47.625403),F230021940
1113 Nw 64th St,2RED - 1 + 1,2/20/23 14:05,47.675271,-122.371481,POINT (-122.371481 47.675271),F230021941
13023 Greenwood Ave N,Aid Response,2/20/23 14:08,47.723436,-122.355547,POINT (-122.355547 47.723436),F230021942
1836 Westlake Ave N,Medic Response,2/20/23 14:12,47.635358,-122.340448,POINT (-122.340448 47.635358),F230021943
8815 22nd Ave Sw,Medic Response,2/20/23 14:19,47.524551,-122.361829,POINT (-122.361829 47.524551),F230021944
4735 21st Ave Ne,Auto Fire Alarm,2/20/23 14:30,47.663284,-122.305458,POINT (-122.305458 47.663284),F230021945
215 1st Ave W,Aid Response,2/20/23 14:38,47.619946,-122.358052,POINT (-122.358052 47.619946),F230021946
2900 3rd Ave W,Aid Response,2/20/23 14:44,47.645803,-122.360896,POINT (-122.360896 47.645803),F230021947
3512 Albion Pl N,Medic Response,2/20/23 14:50,47.649847,-122.344754,POINT (-122.344754 47.649847),F230021949
7325 Rainier Ave S,Aid Response,2/20/23 14:51,47.536696,-122.270213,POINT (-122.270213 47.536696),F230021950
3204 Sw Morgan St,Aid Response,2/20/23 14:55,47.544669,-122.373777,POINT (-122.373777 47.544669),F230021952
1st Ave / Blanchard St,Medic Response,2/20/23 14:58,47.612606,-122.345213,POINT (-122.345213 47.612606),F230021953
Rainier Ave S / S Estelle St,MVI - Motor Vehicle Incident,2/20/23 15:03,47.571895,-122.293225,POINT (-122.293225 47.571895),F230021954
4621 S Findlay St,Aid Response,2/20/23 15:14,47.551912,-122.275113,POINT (-122.275113 47.551912),F230021956
11 W Aloha St,Aid Response,2/20/23 15:17,47.627192,-122.356823,POINT (-122.356823 47.627192),F230021957
N 125th St / Interurban Trl,Illegal Burn,2/20/23 15:23,47.719583,-122.348767,POINT (-122.348767 47.719583),F230021958
2720 E Olive St,Wires Down,2/20/23 15:26,47.61646,-122.297199,POINT (-122.297199 47.61646),F230021959
6th Ave / Westlake Ave,Aid Response,2/20/23 15:30,47.613947,-122.337563,POINT (-122.337563 47.613947),F230021964
Rainier Ave S / S Henderson St,Aid Response,2/20/23 15:30,47.523307,-122.269986,POINT (-122.269986 47.523307),F230021960
3923 Airport Way S,Aid Response,2/20/23 15:30,47.568745,-122.322689,POINT (-122.322689 47.568745),F230021962
528 Ne 120th St,Aid Response,2/20/23 15:31,47.715857,-122.323229,POINT (-122.323229 47.715857),F230021963
M L King Jr Way S / S Myrtle St,MVI - Motor Vehicle Incident,2/20/23 15:32,47.538884,-122.282179,POINT (-122.282179 47.538884),F230021965
3524 Ne 92nd St,Aid Response,2/20/23 15:34,47.695267,-122.290327,POINT (-122.290327 47.695267),F230021966
430 Minor Ave N,Low Acuity Response,2/20/23 15:35,47.622312,-122.332995,POINT (-122.332995 47.622312),F230021967
1753 Nw 56th St,Aid Response,2/20/23 15:36,47.669446,-122.37945,POINT (-122.37945 47.669446),F230021968
14115 Aurora Ave N,Aid Response,2/20/23 15:37,47.731129,-122.345064,POINT (-122.345064 47.731129),F230021969
5th Ave / Union St,Medic Response- Overdose,2/20/23 15:38,47.609685,-122.334666,POINT (-122.334666 47.609685),F230021970
1701 18th Ave S,Aid Response,2/20/23 15:39,47.588414,-122.309467,POINT (-122.309467 47.588414),F230021971
3343 Frater Ave Sw,Aid Response,2/20/23 15:41,47.57371,-122.405316,POINT (-122.405316 47.57371),F230021972
126 29th Ave E,Medic Response,2/20/23 15:46,47.619219,-122.294804,POINT (-122.294804 47.619219),F230021973
13716 Lake City Way Ne,Aid Response,2/20/23 15:50,47.72838,-122.292253,POINT (-122.292253 47.72838),F230021974
8643 21st Ave Nw,Low Acuity Response,2/20/23 15:56,47.691462,-122.383178,POINT (-122.383178 47.691462),F230021975
15th Ave Nw / Nw 80th St,Triaged Incident,2/20/23 15:58,47.686878,-122.376793,POINT (-122.376793 47.686878),F230021977
7758 15TH AVE NW,Scenes Of Violence 14,2/20/23 15:58,47.685406,-122.376787,POINT (-122.376787 47.685406),F230021976
8043 Wallingford Ave N,Aid Response,2/20/23 16:00,47.687298,-122.336409,POINT (-122.336409 47.687298),F230021978
2327 Walnut Ave Sw,Aid Response,2/20/23 16:01,47.582915,-122.382778,POINT (-122.382778 47.582915),F230021979
3100 Airport Way S,Aid Response,2/20/23 16:04,47.576894,-122.3214,POINT (-122.3214 47.576894),F230021980
11045 8th Ave Ne,Medic Response- 7 per Rule,2/20/23 16:06,47.7089,-122.320568,POINT (-122.320568 47.7089),F230021981
